platform_subscription_id,Variant ID_1,Line Quantity_1,Line Discounted Price_1,Variant ID_2,Line Quantity_2,Line Discounted Price_2,Variant ID_3,Line Quantity_3,Line Discounted Price_3,Variant ID_4,Line Quantity_4,Line Discounted Price_4,Variant ID_5,Line Quantity_5,Line Discounted Price_5,Variant ID_6,Line Quantity_6,Line Discounted Price_6,Variant ID_7,Line Quantity_7,Line Discounted Price_7,Variant ID_8,Line Quantity_8,Line Discounted Price_8,Variant ID_9,Line Quantity_9,Line Discounted Price_9,Variant ID_10,Line Quantity_10,Line Discounted Price_10,Variant ID_11,Line Quantity_11,Line Discounted Price_11,Variant ID_12,Line Quantity_12,Line Discounted Price_12,Variant ID_13,Line Quantity_13,Line Discounted Price_13,Variant ID_14,Line Quantity_14,Line Discounted Price_14,Variant ID_15,Line Quantity_15,Line Discounted Price_15
12053577837,CANCELLED,2023-03-07T15:45:23.669Z,2023-11-22T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12053545069,CANCELLED,2023-01-24T14:16:00.165Z,2023-09-21T00:00:00.000Z,CANCELLED,2023-01-24T14:16:00.165Z,2023-09-21T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12053512301,CANCELLED,2023-03-12T21:41:54.450Z,2023-05-11T00:00:00.000Z,CANCELLED,2023-03-12T21:41:54.450Z,2023-05-11T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12053479533,ACTIVE,2023-03-19T22:59:27.515Z,2023-11-01T18:59:49.195Z,ACTIVE,2023-03-19T22:59:27.515Z,2023-11-01T18:59:49.195Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12053446765,ACTIVE,2023-01-28T15:08:46.258Z,2023-12-08T21:21:09.699Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12053413997,ACTIVE,2023-02-27T04:19:48.807Z,2023-11-13T16:03:05.195Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12053348461,CANCELLED,2023-02-03T22:46:31.756Z,2023-05-05T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12053315693,PAUSED,2022-11-07T13:46:51.138Z,2024-03-06T00:00:00.000Z,PAUSED,2022-11-07T13:46:51.138Z,2024-03-06T00:00:00.000Z,PAUSED,2022-11-07T13:46:51.138Z,2024-03-06T00:00:00.000Z,PAUSED,2022-11-07T13:46:51.138Z,2024-03-06T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12053282925,ACTIVE,2023-02-20T15:11:46.584Z,2023-11-30T20:29:47.259Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12053250157,CANCELLED,2022-11-01T23:39:17.651Z,2023-11-19T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12053217389,CANCELLED,2023-03-05T20:28:30.294Z,2023-05-04T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12053184621,CANCELLED,2022-10-31T19:41:31.036Z,2023-04-18T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12053151853,ACTIVE,2022-11-01T23:24:11.206Z,2023-12-10T12:22:57.470Z,ACTIVE,2022-11-01T23:24:11.206Z,2023-12-10T12:22:57.470Z,ACTIVE,2022-11-01T23:24:11.206Z,2023-12-10T12:22:57.470Z,ACTIVE,2022-11-01T23:24:11.206Z,2023-12-10T12:22:57.470Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12053119085,CANCELLED,2023-03-20T20:26:09.542Z,2023-11-14T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12053053549,ACTIVE,2023-01-29T16:54:11.113Z,2024-05-22T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12053020781,ACTIVE,2023-02-21T04:47:20.067Z,2023-10-25T00:00:00.000Z,ACTIVE,2023-02-21T04:47:20.067Z,2023-10-25T00:00:00.000Z,ACTIVE,2023-02-21T04:47:20.067Z,2023-10-25T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12052988013,ACTIVE,2023-03-26T04:06:35.722Z,2023-11-20T01:01:21.867Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12052955245,CANCELLED,2023-01-20T00:54:46.432Z,2023-08-19T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12052922477,CANCELLED,2023-03-06T19:34:09.303Z,2023-07-04T00:00:00.000Z,CANCELLED,2023-03-06T19:34:09.303Z,2023-07-04T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12052889709,PAUSED,2023-03-09T20:19:02.715Z,2024-01-04T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12052856941,ACTIVE,2023-03-04T18:07:06.291Z,2024-02-29T13:23:51.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12052824173,ACTIVE,2023-02-15T13:42:10.126Z,2023-12-11T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12052791405,ACTIVE,2023-02-08T22:16:15.637Z,2023-10-27T00:00:00.000Z,ACTIVE,2023-02-08T22:16:15.637Z,2023-10-27T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12052758637,ACTIVE,2023-01-30T23:00:56.193Z,2023-11-26T00:00:00.000Z,ACTIVE,2023-01-30T23:00:56.193Z,2023-11-26T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12052725869,CANCELLED,2023-02-23T18:34:51.381Z,2023-09-03T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12052693101,CANCELLED,2023-01-12T19:04:25.482Z,2023-04-30T00:00:00.000Z,CANCELLED,2023-01-12T19:04:25.482Z,2023-04-30T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12052660333,ACTIVE,2023-03-20T05:13:41.505Z,2023-10-23T16:10:39.572Z,ACTIVE,2023-03-20T05:13:41.505Z,2023-10-23T16:10:39.572Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12052627565,CANCELLED,2022-10-28T01:39:41.727Z,2023-09-09T16:03:10.434Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12052594797,ACTIVE,2022-11-28T02:40:29.389Z,2023-12-19T01:00:00.000Z,ACTIVE,2022-11-28T02:40:29.389Z,2023-12-19T01:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12052562029,ACTIVE,2023-01-29T21:18:06.988Z,2023-11-18T16:55:22.278Z,ACTIVE,2023-01-29T21:18:06.988Z,2023-11-18T16:55:22.278Z,ACTIVE,2023-01-29T21:18:06.988Z,2023-11-18T16:55:22.278Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12052529261,PAUSED,2023-02-28T23:03:44.870Z,2024-02-21T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12052496493,CANCELLED,2023-03-11T03:44:38.873Z,2023-10-02T14:09:17.920Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12052463725,CANCELLED,2023-03-10T20:43:31.636Z,2023-07-08T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12052430957,ACTIVE,2022-11-01T23:29:45.473Z,2023-11-22T00:00:00.000Z,ACTIVE,2022-11-01T23:29:45.473Z,2023-11-22T00:00:00.000Z,ACTIVE,2022-11-01T23:29:45.473Z,2023-11-22T00:00:00.000Z,ACTIVE,2022-11-01T23:29:45.473Z,2023-11-22T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12052365421,CANCELLED,2023-03-24T16:53:54.850Z,2023-08-21T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12052332653,ACTIVE,2022-11-24T00:06:08.931Z,2023-12-01T16:44:51.706Z,ACTIVE,2022-11-24T00:06:08.931Z,2023-12-01T16:44:51.706Z,ACTIVE,2022-11-24T00:06:08.931Z,2023-12-01T16:44:51.706Z,ACTIVE,2022-11-24T00:06:08.931Z,2023-12-01T16:44:51.706Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12052299885,ACTIVE,2023-03-16T14:36:42.704Z,2023-10-24T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12052267117,CANCELLED,2023-03-05T16:18:38.100Z,2023-05-04T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12052234349,CANCELLED,2023-03-09T16:43:55.948Z,2023-05-08T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12052201581,CANCELLED,2023-01-25T14:55:55.350Z,2023-07-13T00:00:00.000Z,CANCELLED,2023-01-25T14:55:55.350Z,2023-07-13T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12052168813,CANCELLED,2023-01-27T13:14:46.824Z,2023-12-06T17:53:50.354Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12052136045,ACTIVE,2023-02-02T05:13:52.967Z,2023-11-14T14:56:04.702Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12052103277,ACTIVE,2023-03-18T14:16:33.226Z,2023-11-04T20:39:10.574Z,ACTIVE,2023-03-18T14:16:33.226Z,2023-11-04T20:39:10.574Z,ACTIVE,2023-03-18T14:16:33.226Z,2023-11-04T20:39:10.574Z,ACTIVE,2023-03-18T14:16:33.226Z,2023-11-04T20:39:10.574Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12052070509,CANCELLED,2023-03-14T10:45:10.926Z,2023-05-13T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12052037741,CANCELLED,2023-01-04T06:16:34.312Z,2023-07-16T00:00:00.000Z,CANCELLED,2023-01-04T06:16:34.312Z,2023-07-16T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12052004973,CANCELLED,2023-01-30T19:02:05.958Z,2023-05-07T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12051972205,ACTIVE,2022-11-16T21:25:13.335Z,2023-11-12T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12051939437,ACTIVE,2022-11-01T23:34:31.233Z,2023-10-21T15:43:12.267Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12051906669,ACTIVE,2023-03-02T00:21:57.399Z,2023-11-19T13:09:26.023Z,ACTIVE,2023-03-02T00:21:57.399Z,2023-11-19T13:09:26.023Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12051873901,CANCELLED,2023-02-24T21:15:59.806Z,2023-10-02T05:02:09.221Z,CANCELLED,2023-02-24T21:15:59.806Z,2023-10-02T05:02:09.221Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12051841133,CANCELLED,2023-02-20T23:09:27.176Z,2023-08-19T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12051808365,CANCELLED,2023-02-17T06:35:01.639Z,2023-09-15T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12051775597,CANCELLED,2023-02-12T19:16:06.010Z,2023-06-12T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12051742829,ACTIVE,2022-11-29T20:19:24.345Z,2023-10-25T18:46:59.913Z,ACTIVE,2022-11-29T20:19:24.345Z,2023-10-25T18:46:59.913Z,ACTIVE,2022-11-29T20:19:24.345Z,2023-10-25T18:46:59.913Z,ACTIVE,2022-11-29T20:19:24.345Z,2023-10-25T18:46:59.913Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12051710061,ACTIVE,2023-01-14T20:22:27.907Z,2023-11-11T00:00:00.000Z,ACTIVE,2023-01-14T20:22:27.907Z,2023-11-11T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12051677293,CANCELLED,2023-02-25T16:38:18.312Z,2023-11-05T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12051644525,CANCELLED,2022-10-29T23:54:54.456Z,2023-06-13T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12051611757,CANCELLED,2023-02-21T05:00:34.776Z,2023-06-21T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12051578989,CANCELLED,2022-11-19T16:57:11.995Z,2023-11-14T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12051546221,CANCELLED,2023-03-24T16:30:23.746Z,2023-09-19T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12051513453,CANCELLED,2023-03-08T02:32:10.311Z,2023-05-07T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12051480685,CANCELLED,2023-01-30T02:09:33.753Z,2023-06-29T00:00:00.000Z,CANCELLED,2023-01-30T02:09:33.753Z,2023-06-29T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12051447917,ACTIVE,2023-02-16T19:16:22.014Z,2024-03-30T14:34:21.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12051415149,CANCELLED,2022-11-24T05:07:00.333Z,2023-11-19T17:52:26.595Z,CANCELLED,2022-11-24T05:07:00.333Z,2023-11-19T17:52:26.595Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12051382381,ACTIVE,2023-03-06T21:08:01.079Z,2023-12-01T00:00:00.000Z,ACTIVE,2023-03-06T21:08:01.079Z,2023-12-01T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12051349613,ACTIVE,2023-01-24T11:08:11.068Z,2023-12-17T08:48:44.663Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12051316845,CANCELLED,2023-02-05T14:17:30.979Z,2023-07-19T13:09:27.503Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12051284077,CANCELLED,2023-02-03T20:38:05.651Z,2023-05-05T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12051251309,CANCELLED,2022-11-27T01:01:04.646Z,2023-09-30T00:00:00.000Z,CANCELLED,2022-11-27T01:01:04.646Z,2023-09-30T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12051218541,ACTIVE,2023-02-16T23:55:11.000Z,2023-10-28T17:42:13.116Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12051185773,CANCELLED,2023-03-07T06:16:06.197Z,2023-06-01T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12051153005,ACTIVE,2023-02-20T17:54:25.150Z,2023-11-18T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12051120237,CANCELLED,2023-02-28T19:03:39.097Z,2023-05-31T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12051087469,CANCELLED,2023-02-19T02:53:37.018Z,2024-06-02T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12051054701,ACTIVE,2022-11-10T20:11:04.166Z,2023-11-29T13:32:54.000Z,ACTIVE,2022-11-10T20:11:04.166Z,2023-11-29T13:32:54.000Z,ACTIVE,2022-11-10T20:11:04.166Z,2023-11-29T13:32:54.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12051021933,CANCELLED,2023-03-25T02:23:00.532Z,2023-07-23T00:00:00.000Z,CANCELLED,2023-03-25T02:23:00.532Z,2023-07-23T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12050989165,ACTIVE,2022-11-01T23:40:14.135Z,2023-11-05T13:00:02.037Z,ACTIVE,2022-11-01T23:40:14.135Z,2023-11-05T13:00:02.037Z,ACTIVE,2022-11-01T23:40:14.135Z,2023-11-05T13:00:02.037Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12050956397,ACTIVE,2022-10-21T12:09:21.953Z,2023-11-01T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12050923629,CANCELLED,2022-11-29T00:49:24.395Z,2023-07-27T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12050890861,ACTIVE,2023-02-15T13:55:08.835Z,2024-03-14T00:00:00.000Z,ACTIVE,2023-02-15T13:55:08.835Z,2024-03-14T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12050858093,ACTIVE,2023-03-01T23:27:11.333Z,2023-11-10T19:27:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12050825325,ACTIVE,2022-12-14T01:51:50.471Z,2023-11-10T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12050792557,CANCELLED,2023-01-31T14:25:49.356Z,2023-09-30T00:00:00.000Z,CANCELLED,2023-01-31T14:25:49.356Z,2023-09-30T00:00:00.000Z,CANCELLED,2023-01-31T14:25:49.356Z,2023-09-30T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12050759789,ACTIVE,2023-03-07T21:11:23.973Z,2023-11-17T22:22:44.224Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12050727021,ACTIVE,2023-02-06T11:56:19.812Z,2023-11-20T00:00:00.000Z,ACTIVE,2023-02-06T11:56:19.812Z,2023-11-20T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12050694253,ACTIVE,2022-11-01T23:36:30.127Z,2023-10-31T00:00:00.000Z,ACTIVE,2022-11-01T23:36:30.127Z,2023-10-31T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12050661485,CANCELLED,2023-01-04T20:36:42.875Z,2023-05-01T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12050628717,CANCELLED,2023-01-02T19:49:51.331Z,2023-09-30T00:00:00.000Z,CANCELLED,2023-01-02T19:49:51.331Z,2023-09-30T00:00:00.000Z,CANCELLED,2023-01-02T19:49:51.331Z,2023-09-30T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12050595949,ACTIVE,2022-11-26T21:40:56.670Z,2023-11-20T00:00:00.000Z,ACTIVE,2022-11-26T21:40:56.670Z,2023-11-20T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12050563181,CANCELLED,2023-02-10T13:32:38.652Z,2023-04-12T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12050530413,CANCELLED,2022-11-24T20:34:19.150Z,2023-08-27T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12050497645,PAUSED,2023-02-22T00:28:40.054Z,2023-10-25T00:00:00.000Z,PAUSED,2023-02-22T00:28:40.054Z,2023-10-25T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12050464877,CANCELLED,2023-02-06T05:55:14.419Z,2023-04-07T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12050432109,PAUSED,2023-02-22T16:30:41.963Z,2024-02-27T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12050399341,CANCELLED,2023-03-04T12:36:54.044Z,2023-05-02T21:10:57.272Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12050366573,ACTIVE,2023-01-10T23:18:19.663Z,2023-11-09T00:00:00.000Z,ACTIVE,2023-01-10T23:18:19.663Z,2023-11-09T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12050333805,CANCELLED,2023-03-04T03:24:42.237Z,2023-05-09T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12050301037,ACTIVE,2022-11-01T23:36:30.156Z,2023-10-28T14:54:03.475Z,ACTIVE,2022-11-01T23:36:30.156Z,2023-10-28T14:54:03.475Z,ACTIVE,2022-11-01T23:36:30.156Z,2023-10-28T14:54:03.475Z,ACTIVE,2022-11-01T23:36:30.156Z,2023-10-28T14:54:03.475Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12050268269,CANCELLED,2023-02-01T14:20:55.526Z,2023-08-16T11:44:39.189Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12050235501,ACTIVE,2022-12-17T16:44:12.517Z,2023-11-09T15:43:03.151Z,ACTIVE,2022-12-17T16:44:12.517Z,2023-11-09T15:43:03.151Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12050202733,CANCELLED,2023-01-04T05:28:52.097Z,2023-10-20T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12050169965,PAUSED,2023-02-17T19:08:29.513Z,2023-12-14T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12050137197,CANCELLED,2023-02-24T21:52:10.872Z,2023-08-27T00:00:00.000Z,CANCELLED,2023-02-24T21:52:10.872Z,2023-08-27T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12050104429,PAUSED,2023-01-19T07:05:53.868Z,2023-11-20T00:00:00.000Z,PAUSED,2023-01-19T07:05:53.868Z,2023-11-20T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12050071661,ACTIVE,2022-11-25T17:22:09.767Z,2024-01-10T00:00:00.000Z,ACTIVE,2022-11-25T17:22:09.767Z,2024-01-10T00:00:00.000Z,ACTIVE,2022-11-25T17:22:09.767Z,2024-01-10T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12050038893,CANCELLED,2022-12-29T05:12:47.615Z,2023-10-26T00:00:00.000Z,CANCELLED,2022-12-29T05:12:47.615Z,2023-10-26T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12050006125,ACTIVE,2022-11-01T23:30:42.568Z,2023-11-04T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12049973357,CANCELLED,2022-11-01T23:43:06.354Z,2023-09-25T15:00:18.135Z,CANCELLED,2022-11-01T23:43:06.354Z,2023-09-25T15:00:18.135Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12049940589,ACTIVE,2022-11-24T02:15:09.644Z,2023-12-02T01:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12049907821,CANCELLED,2023-03-11T17:05:12.005Z,2023-12-16T16:08:48.000Z,CANCELLED,2023-03-11T17:05:12.005Z,2023-12-16T16:08:48.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12049875053,CANCELLED,2023-03-14T04:01:10.187Z,2023-10-16T00:00:00.000Z,CANCELLED,2023-03-14T04:01:10.187Z,2023-10-16T00:00:00.000Z,CANCELLED,2023-03-14T04:01:10.187Z,2023-10-16T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12049842285,ACTIVE,2022-11-08T15:03:13.691Z,2023-11-12T00:00:00.000Z,ACTIVE,2022-11-08T15:03:13.691Z,2023-11-12T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12049809517,ACTIVE,2023-01-03T00:05:46.558Z,2023-11-07T21:42:03.975Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12049776749,CANCELLED,2023-03-14T14:33:52.916Z,2023-05-13T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12049743981,ACTIVE,2023-02-10T00:50:28.711Z,2023-11-17T11:31:20.732Z,ACTIVE,2023-02-10T00:50:28.711Z,2023-11-17T11:31:20.732Z,ACTIVE,2023-02-10T00:50:28.711Z,2023-11-17T11:31:20.732Z,ACTIVE,2023-02-10T00:50:28.711Z,2023-11-17T11:31:20.732Z,ACTIVE,2023-02-10T00:50:28.711Z,2023-11-17T11:31:20.732Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12049711213,CANCELLED,2022-11-21T15:47:22.412Z,2023-10-06T00:00:00.000Z,CANCELLED,2022-11-21T15:47:22.412Z,2023-10-06T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12049678445,CANCELLED,2023-03-02T00:21:57.399Z,2023-06-01T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12049645677,ACTIVE,2023-03-04T12:51:39.296Z,2023-10-31T00:00:00.000Z,ACTIVE,2023-03-04T12:51:39.296Z,2023-10-31T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12049612909,CANCELLED,2023-02-06T19:22:50.462Z,2023-05-13T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12049580141,ACTIVE,2022-11-01T23:41:09.965Z,2023-12-26T00:16:41.851Z,ACTIVE,2022-11-01T23:41:09.965Z,2023-12-26T00:16:41.851Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12049547373,PAUSED,2023-01-24T21:07:36.386Z,2024-03-19T00:00:00.000Z,PAUSED,2023-01-24T21:07:36.386Z,2024-03-19T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
